prj_no,S,year,code,ecoregion,value
G300_FWOA_v3,S04,20,WAT,BRT,2133047700.0
G300_FWOA_v3,S04,20,WAT,CAS,992666700.0
G300_FWOA_v3,S04,20,WAT,EWCR,1073390400.0
G300_FWOA_v3,S04,25,WAT,AVT,3545867700.0
G300_FWOA_v3,S04,25,WAT,LTB,3280780800.0
G300_FWOA_v3,S04,25,WAT,UBA,433930500.0
G300_FWOA_v3,S04,25,WAT,BFD,1771179300.0
G300_FWOA_v3,S04,25,WAT,UPO,2175141600.0
G300_FWOA_v3,S04,25,WAT,LPO,4871932200.0
G300_FWOA_v3,S04,25,WAT,MEL,763467300.0
G300_FWOA_v3,S04,25,WAT,LBA,3032644500.0
G300_FWOA_v3,S04,25,WAT,BRT,2156926500.0
G300_FWOA_v3,S04,25,WAT,CAS,1013463900.0
G300_FWOA_v3,S04,25,WAT,EWCR,1097208900.0
G300_FWOA_v3,S04,30,WAT,AVT,3607817400.0
G300_FWOA_v3,S04,30,WAT,LTB,3361248900.0
G300_FWOA_v3,S04,30,WAT,UBA,439524900.0
G300_FWOA_v3,S04,30,WAT,BFD,1774831500.0
G300_FWOA_v3,S04,30,WAT,UPO,2184703200.0
G300_FWOA_v3,S04,30,WAT,LPO,4909833000.0
G300_FWOA_v3,S04,30,WAT,MEL,796918500.0
G300_FWOA_v3,S04,30,WAT,LBA,3180739500.0
G300_FWOA_v3,S04,30,WAT,BRT,2197238400.0
G300_FWOA_v3,S04,30,WAT,CAS,1046661300.0
G300_FWOA_v3,S04,30,WAT,EWCR,1150075800.0
G300_FWOA_v3,S04,35,WAT,AVT,3675444300.0
G300_FWOA_v3,S04,35,WAT,LTB,3447959400.0
G300_FWOA_v3,S04,35,WAT,UBA,443037600.0
G300_FWOA_v3,S04,35,WAT,BFD,1766762100.0
G300_FWOA_v3,S04,35,WAT,UPO,2193792300.0
G300_FWOA_v3,S04,35,WAT,LPO,4957501500.0
G300_FWOA_v3,S04,35,WAT,MEL,875356200.0
G300_FWOA_v3,S04,35,WAT,LBA,3355221600.0
G300_FWOA_v3,S04,35,WAT,BRT,2228496300.0
G300_FWOA_v3,S04,35,WAT,CAS,1097839800.0
G300_FWOA_v3,S04,35,WAT,EWCR,1233892800.0
G300_FWOA_v3,S04,40,WAT,AVT,3794824800.0
G300_FWOA_v3,S04,40,WAT,LTB,3630671100.0
G300_FWOA_v3,S04,40,WAT,UBA,473619600.0
G300_FWOA_v3,S04,40,WAT,BFD,1770216300.0
G300_FWOA_v3,S04,40,WAT,UPO,2211474600.0
G300_FWOA_v3,S04,40,WAT,LPO,5049302400.0
G300_FWOA_v3,S04,40,WAT,MEL,1012408200.0
G300_FWOA_v3,S04,40,WAT,LBA,3518339400.0
G300_FWOA_v3,S04,40,WAT,BRT,2292975000.0
G300_FWOA_v3,S04,40,WAT,CAS,1155213000.0
G300_FWOA_v3,S04,40,WAT,EWCR,1332471600.0
G300_FWOA_v3,S04,45,WAT,AVT,3966900300.0
G300_FWOA_v3,S04,45,WAT,LTB,3900474000.0
G300_FWOA_v3,S04,45,WAT,UBA,783010800.0
G300_FWOA_v3,S04,45,WAT,BFD,1785919500.0
G300_FWOA_v3,S04,45,WAT,UPO,2236989600.0
G300_FWOA_v3,S04,45,WAT,LPO,5147766000.0
G300_FWOA_v3,S04,45,WAT,MEL,1118646000.0
G300_FWOA_v3,S04,45,WAT,LBA,3635299800.0
G300_FWOA_v3,S04,45,WAT,BRT,2375446500.0
G300_FWOA_v3,S04,45,WAT,CAS,1254510900.0
G300_FWOA_v3,S04,45,WAT,EWCR,1448397900.0
G300_FWOA_v3,S04,50,WAT,AVT,4217539500.0
G300_FWOA_v3,S04,50,WAT,LTB,4055463000.0
G300_FWOA_v3,S04,50,WAT,UBA,819180900.0
G300_FWOA_v3,S04,50,WAT,BFD,1811421900.0
G300_FWOA_v3,S04,50,WAT,UPO,2270574900.0
G300_FWOA_v3,S04,50,WAT,LPO,5218774200.0
G300_FWOA_v3,S04,50,WAT,MEL,1247230800.0
G300_FWOA_v3,S04,50,WAT,LBA,3695757300.0
G300_FWOA_v3,S04,50,WAT,BRT,2467078200.0
G300_FWOA_v3,S04,50,WAT,CAS,1373283900.0
G300_FWOA_v3,S04,50,WAT,EWCR,1576982700.0
G300_FWOA_v3,S04,5,BLH,AVT,767556900.0
G300_FWOA_v3,S04,5,BLH,LTB,73407600.0
G300_FWOA_v3,S04,5,BLH,UBA,751713300.0
G300_FWOA_v3,S04,5,BLH,BFD,8712000.0
G300_FWOA_v3,S04,5,BLH,UPO,1043082900.0
G300_FWOA_v3,S04,5,BLH,LPO,0.0
G300_FWOA_v3,S04,5,BLH,MEL,37033200.0
G300_FWOA_v3,S04,5,BLH,LBA,3600.0
G300_FWOA_v3,S04,5,BLH,BRT,2793600.0
G300_FWOA_v3,S04,5,BLH,CAS,3077100.0
G300_FWOA_v3,S04,5,BLH,EWCR,0.0
G300_FWOA_v3,S04,10,BLH,AVT,739299600.0
G300_FWOA_v3,S04,10,BLH,LTB,50982300.0
G300_FWOA_v3,S04,10,BLH,UBA,631422000.0
G300_FWOA_v3,S04,10,BLH,BFD,6936300.0
G300_FWOA_v3,S04,10,BLH,UPO,873421200.0
G300_FWOA_v3,S04,10,BLH,LPO,1800.0
G300_FWOA_v3,S04,10,BLH,MEL,31006800.0
G300_FWOA_v3,S04,10,BLH,LBA,36900.0
G300_FWOA_v3,S04,10,BLH,BRT,1412100.0
G300_FWOA_v3,S04,10,BLH,CAS,2250000.0
G300_FWOA_v3,S04,10,BLH,EWCR,0.0
G300_FWOA_v3,S04,15,BLH,AVT,661488300.0
G300_FWOA_v3,S04,15,BLH,LTB,35370000.0
G300_FWOA_v3,S04,15,BLH,UBA,371821500.0
G300_FWOA_v3,S04,15,BLH,BFD,4366800.0
G300_FWOA_v3,S04,15,BLH,UPO,269992800.0
G300_FWOA_v3,S04,15,BLH,LPO,0.0
G300_FWOA_v3,S04,15,BLH,MEL,27619200.0
G300_FWOA_v3,S04,15,BLH,LBA,21600.0
G300_FWOA_v3,S04,15,BLH,BRT,430200.0
G300_FWOA_v3,S04,15,BLH,CAS,1565100.0
G300_FWOA_v3,S04,15,BLH,EWCR,0.0
G300_FWOA_v3,S04,20,BLH,AVT,627172200.0
G300_FWOA_v3,S04,20,BLH,LTB,30714300.0
G300_FWOA_v3,S04,20,BLH,UBA,167189400.0
G300_FWOA_v3,S04,20,BLH,BFD,2498400.0
G300_FWOA_v3,S04,20,BLH,UPO,198927900.0
G300_FWOA_v3,S04,20,BLH,LPO,0.0
G300_FWOA_v3,S04,20,BLH,MEL,19871100.0
G300_FWOA_v3,S04,20,BLH,LBA,46800.0
G300_FWOA_v3,S04,20,BLH,BRT,188100.0
G300_FWOA_v3,S04,20,BLH,CAS,1374300.0
G300_FWOA_v3,S04,20,BLH,EWCR,0.0
G300_FWOA_v3,S04,25,BLH,AVT,571157100.0
G300_FWOA_v3,S04,25,BLH,LTB,23121900.0
G300_FWOA_v3,S04,25,BLH,UBA,129882600.0
G300_FWOA_v3,S04,25,BLH,BFD,0.0
G300_FWOA_v3,S04,25,BLH,UPO,175572000.0
G300_FWOA_v3,S04,25,BLH,LPO,0.0
G300_FWOA_v3,S04,25,BLH,MEL,12589200.0
G300_FWOA_v3,S04,25,BLH,LBA,9900.0
G300_FWOA_v3,S04,25,BLH,BRT,0.0
G300_FWOA_v3,S04,25,BLH,CAS,889200.0
G300_FWOA_v3,S04,25,BLH,EWCR,0.0
G300_FWOA_v3,S04,30,BLH,AVT,515842200.0
G300_FWOA_v3,S04,30,BLH,LTB,18285300.0
G300_FWOA_v3,S04,30,BLH,UBA,72077400.0
G300_FWOA_v3,S04,30,BLH,BFD,900.0
G300_FWOA_v3,S04,30,BLH,UPO,162549000.0
G300_FWOA_v3,S04,30,BLH,LPO,9900.0
G300_FWOA_v3,S04,30,BLH,MEL,10067400.0
G300_FWOA_v3,S04,30,BLH,LBA,34200.0
G300_FWOA_v3,S04,30,BLH,BRT,21600.0
G300_FWOA_v3,S04,30,BLH,CAS,1431900.0
G300_FWOA_v3,S04,30,BLH,EWCR,0.0
G300_FWOA_v3,S04,35,BLH,AVT,481554900.0
G300_FWOA_v3,S04,35,BLH,LTB,14867100.0
G300_FWOA_v3,S04,35,BLH,UBA,59355000.0
G300_FWOA_v3,S04,35,BLH,BFD,18000.0
G300_FWOA_v3,S04,35,BLH,UPO,151267500.0
G300_FWOA_v3,S04,35,BLH,LPO,0.0
G300_FWOA_v3,S04,35,BLH,MEL,6975900.0
G300_FWOA_v3,S04,35,BLH,LBA,7200.0
G300_FWOA_v3,S04,35,BLH,BRT,2700.0
G300_FWOA_v3,S04,35,BLH,CAS,1684800.0
G300_FWOA_v3,S04,35,BLH,EWCR,0.0
G300_FWOA_v3,S04,40,BLH,AVT,430209000.0
G300_FWOA_v3,S04,40,BLH,LTB,8858700.0
G300_FWOA_v3,S04,40,BLH,UBA,30550500.0
G300_FWOA_v3,S04,40,BLH,BFD,900.0
G300_FWOA_v3,S04,40,BLH,UPO,140246100.0
G300_FWOA_v3,S04,40,BLH,LPO,0.0
G300_FWOA_v3,S04,40,BLH,MEL,3011400.0
G300_FWOA_v3,S04,40,BLH,LBA,17100.0
G300_FWOA_v3,S04,40,BLH,BRT,20700.0
G300_FWOA_v3,S04,40,BLH,CAS,1620900.0
G300_FWOA_v3,S04,40,BLH,EWCR,0.0
G300_FWOA_v3,S04,45,BLH,AVT,257870700.0
G300_FWOA_v3,S04,45,BLH,LTB,675000.0
G300_FWOA_v3,S04,45,BLH,UBA,17923500.0
G300_FWOA_v3,S04,45,BLH,BFD,900.0
G300_FWOA_v3,S04,45,BLH,UPO,129794400.0
G300_FWOA_v3,S04,45,BLH,LPO,1800.0
G300_FWOA_v3,S04,45,BLH,MEL,52200.0
G300_FWOA_v3,S04,45,BLH,LBA,6300.0
G300_FWOA_v3,S04,45,BLH,BRT,1800.0
G300_FWOA_v3,S04,45,BLH,CAS,1714500.0
G300_FWOA_v3,S04,45,BLH,EWCR,0.0
G300_FWOA_v3,S04,50,BLH,AVT,235521000.0
G300_FWOA_v3,S04,50,BLH,LTB,1008000.0
G300_FWOA_v3,S04,50,BLH,UBA,662400.0
G300_FWOA_v3,S04,50,BLH,BFD,2700.0
G300_FWOA_v3,S04,50,BLH,UPO,118239300.0
G300_FWOA_v3,S04,50,BLH,LPO,0.0
G300_FWOA_v3,S04,50,BLH,MEL,26100.0
G300_FWOA_v3,S04,50,BLH,LBA,1800.0
G300_FWOA_v3,S04,50,BLH,BRT,15300.0
G300_FWOA_v3,S04,50,BLH,CAS,4500.0
G300_FWOA_v3,S04,50,BLH,EWCR,0.0
G300_FWOA_v3,S04,5,SWA,AVT,767556900.0
G300_FWOA_v3,S04,5,SWA,LTB,73407600.0
G300_FWOA_v3,S04,5,SWA,UBA,751713300.0
G300_FWOA_v3,S04,5,SWA,BFD,8712000.0
G300_FWOA_v3,S04,5,SWA,UPO,1043082900.0
G300_FWOA_v3,S04,5,SWA,LPO,0.0
G300_FWOA_v3,S04,5,SWA,MEL,37033200.0
G300_FWOA_v3,S04,5,SWA,LBA,3600.0
G300_FWOA_v3,S04,5,SWA,BRT,2793600.0
G300_FWOA_v3,S04,5,SWA,CAS,3077100.0
G300_FWOA_v3,S04,5,SWA,EWCR,0.0
G300_FWOA_v3,S04,10,SWA,AVT,739299600.0
G300_FWOA_v3,S04,10,SWA,LTB,50982300.0
G300_FWOA_v3,S04,10,SWA,UBA,631422000.0
G300_FWOA_v3,S04,10,SWA,BFD,6936300.0
G300_FWOA_v3,S04,10,SWA,UPO,873421200.0
G300_FWOA_v3,S04,10,SWA,LPO,1800.0
G300_FWOA_v3,S04,10,SWA,MEL,31006800.0
G300_FWOA_v3,S04,10,SWA,LBA,36900.0
G300_FWOA_v3,S04,10,SWA,BRT,1412100.0
G300_FWOA_v3,S04,10,SWA,CAS,2250000.0
G300_FWOA_v3,S04,10,SWA,EWCR,0.0
G300_FWOA_v3,S04,15,SWA,AVT,661488300.0
G300_FWOA_v3,S04,15,SWA,LTB,35370000.0
G300_FWOA_v3,S04,15,SWA,UBA,371821500.0
G300_FWOA_v3,S04,15,SWA,BFD,4366800.0
G300_FWOA_v3,S04,15,SWA,UPO,269992800.0
G300_FWOA_v3,S04,15,SWA,LPO,0.0
G300_FWOA_v3,S04,15,SWA,MEL,27619200.0
G300_FWOA_v3,S04,15,SWA,LBA,21600.0
G300_FWOA_v3,S04,15,SWA,BRT,430200.0
G300_FWOA_v3,S04,15,SWA,CAS,1565100.0
G300_FWOA_v3,S04,15,SWA,EWCR,0.0
G300_FWOA_v3,S04,20,SWA,AVT,627172200.0
G300_FWOA_v3,S04,20,SWA,LTB,30714300.0
G300_FWOA_v3,S04,20,SWA,UBA,167189400.0
G300_FWOA_v3,S04,20,SWA,BFD,2498400.0
G300_FWOA_v3,S04,20,SWA,UPO,198927900.0
G300_FWOA_v3,S04,20,SWA,LPO,0.0
G300_FWOA_v3,S04,20,SWA,MEL,19871100.0
G300_FWOA_v3,S04,20,SWA,LBA,46800.0
G300_FWOA_v3,S04,20,SWA,BRT,188100.0
G300_FWOA_v3,S04,20,SWA,CAS,1374300.0
G300_FWOA_v3,S04,20,SWA,EWCR,0.0
G300_FWOA_v3,S04,25,SWA,AVT,571157100.0
G300_FWOA_v3,S04,25,SWA,LTB,23121900.0
G300_FWOA_v3,S04,25,SWA,UBA,129882600.0
G300_FWOA_v3,S04,25,SWA,BFD,0.0
G300_FWOA_v3,S04,25,SWA,UPO,175572000.0
G300_FWOA_v3,S04,25,SWA,LPO,0.0
G300_FWOA_v3,S04,25,SWA,MEL,12589200.0
G300_FWOA_v3,S04,25,SWA,LBA,9900.0
G300_FWOA_v3,S04,25,SWA,BRT,0.0
G300_FWOA_v3,S04,25,SWA,CAS,889200.0
G300_FWOA_v3,S04,25,SWA,EWCR,0.0
G300_FWOA_v3,S04,30,SWA,AVT,515842200.0
G300_FWOA_v3,S04,30,SWA,LTB,18285300.0
G300_FWOA_v3,S04,30,SWA,UBA,72077400.0
G300_FWOA_v3,S04,30,SWA,BFD,900.0
G300_FWOA_v3,S04,30,SWA,UPO,162549000.0
G300_FWOA_v3,S04,30,SWA,LPO,9900.0
G300_FWOA_v3,S04,30,SWA,MEL,10067400.0
G300_FWOA_v3,S04,30,SWA,LBA,34200.0
G300_FWOA_v3,S04,30,SWA,BRT,21600.0
G300_FWOA_v3,S04,30,SWA,CAS,1431900.0
G300_FWOA_v3,S04,30,SWA,EWCR,0.0
G300_FWOA_v3,S04,35,SWA,AVT,481554900.0
G300_FWOA_v3,S04,35,SWA,LTB,14867100.0
G300_FWOA_v3,S04,35,SWA,UBA,59355000.0
G300_FWOA_v3,S04,35,SWA,BFD,18000.0
G300_FWOA_v3,S04,35,SWA,UPO,151267500.0
G300_FWOA_v3,S04,35,SWA,LPO,0.0
G300_FWOA_v3,S04,35,SWA,MEL,6975900.0
G300_FWOA_v3,S04,35,SWA,LBA,7200.0
G300_FWOA_v3,S04,35,SWA,BRT,2700.0
G300_FWOA_v3,S04,35,SWA,CAS,1684800.0
G300_FWOA_v3,S04,35,SWA,EWCR,0.0
G300_FWOA_v3,S04,40,SWA,AVT,430209000.0
G300_FWOA_v3,S04,40,SWA,LTB,8858700.0
G300_FWOA_v3,S04,40,SWA,UBA,30550500.0
G300_FWOA_v3,S04,40,SWA,BFD,900.0
G300_FWOA_v3,S04,40,SWA,UPO,140246100.0
G300_FWOA_v3,S04,40,SWA,LPO,0.0
G300_FWOA_v3,S04,40,SWA,MEL,3011400.0
G300_FWOA_v3,S04,40,SWA,LBA,17100.0
G300_FWOA_v3,S04,40,SWA,BRT,20700.0
G300_FWOA_v3,S04,40,SWA,CAS,1620900.0
G300_FWOA_v3,S04,40,SWA,EWCR,0.0
G300_FWOA_v3,S04,45,SWA,AVT,257870700.0
G300_FWOA_v3,S04,45,SWA,LTB,675000.0
G300_FWOA_v3,S04,45,SWA,UBA,17923500.0
G300_FWOA_v3,S04,45,SWA,BFD,900.0
G300_FWOA_v3,S04,45,SWA,UPO,129794400.0
G300_FWOA_v3,S04,45,SWA,LPO,1800.0
G300_FWOA_v3,S04,45,SWA,MEL,52200.0
G300_FWOA_v3,S04,45,SWA,LBA,6300.0
G300_FWOA_v3,S04,45,SWA,BRT,1800.0
G300_FWOA_v3,S04,45,SWA,CAS,1714500.0
G300_FWOA_v3,S04,45,SWA,EWCR,0.0
G300_FWOA_v3,S04,50,SWA,AVT,235521000.0
G300_FWOA_v3,S04,50,SWA,LTB,1008000.0
G300_FWOA_v3,S04,50,SWA,UBA,662400.0
G300_FWOA_v3,S04,50,SWA,BFD,2700.0
G300_FWOA_v3,S04,50,SWA,UPO,118239300.0
G300_FWOA_v3,S04,50,SWA,LPO,0.0
G300_FWOA_v3,S04,50,SWA,MEL,26100.0
G300_FWOA_v3,S04,50,SWA,LBA,1800.0
G300_FWOA_v3,S04,50,SWA,BRT,15300.0
G300_FWOA_v3,S04,50,SWA,CAS,4500.0
G300_FWOA_v3,S04,50,SWA,EWCR,0.0
G300_FWOA_v3,S04,5,FRM,AVT,326137500.0
G300_FWOA_v3,S04,5,FRM,LTB,312385500.0
G300_FWOA_v3,S04,5,FRM,UBA,640279800.0
G300_FWOA_v3,S04,5,FRM,BFD,110701800.0
G300_FWOA_v3,S04,5,FRM,UPO,287712000.0
G300_FWOA_v3,S04,5,FRM,LPO,0.0
G300_FWOA_v3,S04,5,FRM,MEL,646720200.0
G300_FWOA_v3,S04,5,FRM,LBA,47794500.0
G300_FWOA_v3,S04,5,FRM,BRT,125913600.0
G300_FWOA_v3,S04,5,FRM,CAS,190507500.0
G300_FWOA_v3,S04,5,FRM,EWCR,469800.0
G300_FWOA_v3,S04,10,FRM,AVT,550466100.0
G300_FWOA_v3,S04,10,FRM,LTB,365246100.0
G300_FWOA_v3,S04,10,FRM,UBA,881239500.0
G300_FWOA_v3,S04,10,FRM,BFD,138735000.0
G300_FWOA_v3,S04,10,FRM,UPO,555487200.0
G300_FWOA_v3,S04,10,FRM,LPO,0.0
G300_FWOA_v3,S04,10,FRM,MEL,709442100.0
G300_FWOA_v3,S04,10,FRM,LBA,75482100.0
G300_FWOA_v3,S04,10,FRM,BRT,223861500.0
G300_FWOA_v3,S04,10,FRM,CAS,230503500.0
G300_FWOA_v3,S04,10,FRM,EWCR,469800.0
G300_FWOA_v3,S04,15,FRM,AVT,861473700.0
G300_FWOA_v3,S04,15,FRM,LTB,402259500.0
G300_FWOA_v3,S04,15,FRM,UBA,1187792100.0
G300_FWOA_v3,S04,15,FRM,BFD,146700900.0
G300_FWOA_v3,S04,15,FRM,UPO,1225692000.0
G300_FWOA_v3,S04,15,FRM,LPO,0.0
G300_FWOA_v3,S04,15,FRM,MEL,773829900.0
G300_FWOA_v3,S04,15,FRM,LBA,104346900.0
G300_FWOA_v3,S04,15,FRM,BRT,244781100.0
G300_FWOA_v3,S04,15,FRM,CAS,232949700.0
G300_FWOA_v3,S04,15,FRM,EWCR,469800.0
G300_FWOA_v3,S04,20,FRM,AVT,1016107200.0
G300_FWOA_v3,S04,20,FRM,LTB,413649900.0
G300_FWOA_v3,S04,20,FRM,UBA,1421543700.0
G300_FWOA_v3,S04,20,FRM,BFD,157361400.0
G300_FWOA_v3,S04,20,FRM,UPO,1323526500.0
G300_FWOA_v3,S04,20,FRM,LPO,0.0
G300_FWOA_v3,S04,20,FRM,MEL,855867600.0
G300_FWOA_v3,S04,20,FRM,LBA,132157800.0
G300_FWOA_v3,S04,20,FRM,BRT,266912100.0
G300_FWOA_v3,S04,20,FRM,CAS,242300700.0
G300_FWOA_v3,S04,20,FRM,EWCR,469800.0
G300_FWOA_v3,S04,25,FRM,AVT,1151154900.0
G300_FWOA_v3,S04,25,FRM,LTB,424441800.0
G300_FWOA_v3,S04,25,FRM,UBA,1458582300.0
G300_FWOA_v3,S04,25,FRM,BFD,129861000.0
G300_FWOA_v3,S04,25,FRM,UPO,1356804900.0
G300_FWOA_v3,S04,25,FRM,LPO,0.0
G300_FWOA_v3,S04,25,FRM,MEL,890574300.0
G300_FWOA_v3,S04,25,FRM,LBA,146495700.0
G300_FWOA_v3,S04,25,FRM,BRT,288065700.0
G300_FWOA_v3,S04,25,FRM,CAS,230887800.0
G300_FWOA_v3,S04,25,FRM,EWCR,470700.0
G300_FWOA_v3,S04,30,FRM,AVT,1298624400.0
G300_FWOA_v3,S04,30,FRM,LTB,431727300.0
G300_FWOA_v3,S04,30,FRM,UBA,1515993300.0
G300_FWOA_v3,S04,30,FRM,BFD,152357400.0
G300_FWOA_v3,S04,30,FRM,UPO,1369650600.0
G300_FWOA_v3,S04,30,FRM,LPO,168300.0
G300_FWOA_v3,S04,30,FRM,MEL,850756500.0
G300_FWOA_v3,S04,30,FRM,LBA,155237400.0
G300_FWOA_v3,S04,30,FRM,BRT,330694200.0
G300_FWOA_v3,S04,30,FRM,CAS,210053700.0
G300_FWOA_v3,S04,30,FRM,EWCR,660600.0
G300_FWOA_v3,S04,35,FRM,AVT,1361131200.0
G300_FWOA_v3,S04,35,FRM,LTB,425972700.0
G300_FWOA_v3,S04,35,FRM,UBA,1415631600.0
G300_FWOA_v3,S04,35,FRM,BFD,169298100.0
G300_FWOA_v3,S04,35,FRM,UPO,1377414000.0
G300_FWOA_v3,S04,35,FRM,LPO,207000.0
G300_FWOA_v3,S04,35,FRM,MEL,691417800.0
G300_FWOA_v3,S04,35,FRM,LBA,73679400.0
G300_FWOA_v3,S04,35,FRM,BRT,346589100.0
G300_FWOA_v3,S04,35,FRM,CAS,166239000.0
G300_FWOA_v3,S04,35,FRM,EWCR,465300.0
G300_FWOA_v3,S04,40,FRM,AVT,1421043300.0
G300_FWOA_v3,S04,40,FRM,LTB,340539300.0
G300_FWOA_v3,S04,40,FRM,UBA,1099495800.0
G300_FWOA_v3,S04,40,FRM,BFD,169218900.0
G300_FWOA_v3,S04,40,FRM,UPO,1365156900.0
G300_FWOA_v3,S04,40,FRM,LPO,100800.0
G300_FWOA_v3,S04,40,FRM,MEL,309160800.0
G300_FWOA_v3,S04,40,FRM,LBA,1759500.0
G300_FWOA_v3,S04,40,FRM,BRT,315039600.0
G300_FWOA_v3,S04,40,FRM,CAS,125269200.0
G300_FWOA_v3,S04,40,FRM,EWCR,0.0
G300_FWOA_v3,S04,45,FRM,AVT,1579385700.0
G300_FWOA_v3,S04,45,FRM,LTB,105376500.0
G300_FWOA_v3,S04,45,FRM,UBA,552330900.0
G300_FWOA_v3,S04,45,FRM,BFD,152939700.0
G300_FWOA_v3,S04,45,FRM,UPO,1327237200.0
G300_FWOA_v3,S04,45,FRM,LPO,0.0
G300_FWOA_v3,S04,45,FRM,MEL,124323300.0
G300_FWOA_v3,S04,45,FRM,LBA,822600.0
G300_FWOA_v3,S04,45,FRM,BRT,211568400.0
G300_FWOA_v3,S04,45,FRM,CAS,61880400.0
G300_FWOA_v3,S04,45,FRM,EWCR,0.0
G300_FWOA_v3,S04,50,FRM,AVT,1492311600.0
G300_FWOA_v3,S04,50,FRM,LTB,66590100.0
G300_FWOA_v3,S04,50,FRM,UBA,22588200.0
G300_FWOA_v3,S04,50,FRM,BFD,127565100.0
G300_FWOA_v3,S04,50,FRM,UPO,1320075900.0
G300_FWOA_v3,S04,50,FRM,LPO,0.0
G300_FWOA_v3,S04,50,FRM,MEL,74938500.0
G300_FWOA_v3,S04,50,FRM,LBA,503100.0
G300_FWOA_v3,S04,50,FRM,BRT,145584000.0
G300_FWOA_v3,S04,50,FRM,CAS,14781600.0
G300_FWOA_v3,S04,50,FRM,EWCR,0.0
G300_FWOA_v3,S04,5,INM,AVT,849816900.0
G300_FWOA_v3,S04,5,INM,LTB,49865400.0
G300_FWOA_v3,S04,5,INM,UBA,92455200.0
G300_FWOA_v3,S04,5,INM,BFD,15878700.0
G300_FWOA_v3,S04,5,INM,UPO,137440800.0
G300_FWOA_v3,S04,5,INM,LPO,0.0
G300_FWOA_v3,S04,5,INM,MEL,292497300.0
G300_FWOA_v3,S04,5,INM,LBA,4424400.0
G300_FWOA_v3,S04,5,INM,BRT,58056300.0
G300_FWOA_v3,S04,5,INM,CAS,12300300.0
G300_FWOA_v3,S04,5,INM,EWCR,0.0
G300_FWOA_v3,S04,10,INM,AVT,669639600.0
G300_FWOA_v3,S04,10,INM,LTB,25656300.0
G300_FWOA_v3,S04,10,INM,UBA,46350000.0
G300_FWOA_v3,S04,10,INM,BFD,7889400.0
G300_FWOA_v3,S04,10,INM,UPO,87335100.0
G300_FWOA_v3,S04,10,INM,LPO,0.0
G300_FWOA_v3,S04,10,INM,MEL,255794400.0
G300_FWOA_v3,S04,10,INM,LBA,1870200.0
G300_FWOA_v3,S04,10,INM,BRT,1197000.0
G300_FWOA_v3,S04,10,INM,CAS,1138500.0
G300_FWOA_v3,S04,10,INM,EWCR,1800.0
G300_FWOA_v3,S04,15,INM,AVT,452356200.0
G300_FWOA_v3,S04,15,INM,LTB,7939800.0
G300_FWOA_v3,S04,15,INM,UBA,23610600.0
G300_FWOA_v3,S04,15,INM,BFD,4998600.0
G300_FWOA_v3,S04,15,INM,UPO,30100500.0
G300_FWOA_v3,S04,15,INM,LPO,900.0
G300_FWOA_v3,S04,15,INM,MEL,203247900.0
G300_FWOA_v3,S04,15,INM,LBA,948600.0
G300_FWOA_v3,S04,15,INM,BRT,236700.0
G300_FWOA_v3,S04,15,INM,CAS,49500.0
G300_FWOA_v3,S04,15,INM,EWCR,900.0
G300_FWOA_v3,S04,20,INM,AVT,374105700.0
G300_FWOA_v3,S04,20,INM,LTB,6637500.0
G300_FWOA_v3,S04,20,INM,UBA,3571200.0
G300_FWOA_v3,S04,20,INM,BFD,5321700.0
G300_FWOA_v3,S04,20,INM,UPO,13696200.0
G300_FWOA_v3,S04,20,INM,LPO,0.0
G300_FWOA_v3,S04,20,INM,MEL,134001000.0
G300_FWOA_v3,S04,20,INM,LBA,536400.0
G300_FWOA_v3,S04,20,INM,BRT,332100.0
G300_FWOA_v3,S04,20,INM,CAS,45900.0
G300_FWOA_v3,S04,20,INM,EWCR,5400.0
G300_FWOA_v3,S04,25,INM,AVT,304351200.0
G300_FWOA_v3,S04,25,INM,LTB,4862700.0
G300_FWOA_v3,S04,25,INM,UBA,2336400.0
G300_FWOA_v3,S04,25,INM,BFD,2834100.0
G300_FWOA_v3,S04,25,INM,UPO,4708800.0
G300_FWOA_v3,S04,25,INM,LPO,0.0
G300_FWOA_v3,S04,25,INM,MEL,51471000.0
G300_FWOA_v3,S04,25,INM,LBA,43200.0
G300_FWOA_v3,S04,25,INM,BRT,1654200.0
G300_FWOA_v3,S04,25,INM,CAS,27000.0
G300_FWOA_v3,S04,25,INM,EWCR,900.0
G300_FWOA_v3,S04,30,INM,AVT,255125700.0
G300_FWOA_v3,S04,30,INM,LTB,5070600.0
G300_FWOA_v3,S04,30,INM,UBA,1991700.0
G300_FWOA_v3,S04,30,INM,BFD,2788200.0
G300_FWOA_v3,S04,30,INM,UPO,3598200.0
G300_FWOA_v3,S04,30,INM,LPO,900.0
G300_FWOA_v3,S04,30,INM,MEL,4979700.0
G300_FWOA_v3,S04,30,INM,LBA,125100.0
G300_FWOA_v3,S04,30,INM,BRT,221400.0
G300_FWOA_v3,S04,30,INM,CAS,102600.0
G300_FWOA_v3,S04,30,INM,EWCR,3600.0
G300_FWOA_v3,S04,35,INM,AVT,229268700.0
G300_FWOA_v3,S04,35,INM,LTB,4375800.0
G300_FWOA_v3,S04,35,INM,UBA,1807200.0
G300_FWOA_v3,S04,35,INM,BFD,2188800.0
G300_FWOA_v3,S04,35,INM,UPO,2698200.0
G300_FWOA_v3,S04,35,INM,LPO,0.0
